text,label
"{'data': 'minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | | <header> <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <® > | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > < 60 – 120 nm> <~ 5 °C ( 41 °F ) > << 0 °C ( 32 °F ) > <~ 1.00 g/cm³> <~ 50 nm> <~ 0 °C ( 32 °F ) > <> <~ 1.10 g/cm³> <~ 100 – 200 nm> <~ 0 °C ( 32 °F ) > <> < 1.00 – 1.10 g/cm³> <~ 0 °C ( 32 °F ) > <~ 1.00 g/cm³> << 0 °C ( 32 °F ) > <~ 1.10 g/cm³> <~ 100 – 200 nm> <~ 0 °C ( 32 °F ) > <® D > | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> </header>', 'label': [[37, 49, 'method'], [91, 103, 'method'], [145, 157, 'method'], [199, 211, 'method']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature ( DIN ISO 2115 ) | ~ 0 °C ( 32 °F )', 'label': [[37, 49, 'method'], [56, 57, 'mean'], [58, 60, 'unit'], [63, 65, 'mean'], [66, 68, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming ( DIN 2115 ) | 0 °C ( 32 °F )', 'label': [[25, 33, 'method'], [38, 39, 'mean'], [40, 42, 'unit'], [45, 47, 'mean'], [48, 50, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming ( DIN | 0 °C ( 32 °F )', 'label': [[31, 32, 'mean'], [33, 35, 'unit'], [38, 40, 'mean'], [41, 43, 'unit'], [25, 28, 'measuring_condition']]}",Minimum film forming temperature
"{'data': 'MFFT | °C ca. 0', 'label': [[7, 9, 'unit'], [14, 15, 'mean']]}",Minimum film forming temperature
"{'data': 'MFFT : | 6 °C <header> <Density, g/cm³ :> | <> <approx. 1.0 > </header>', 'label': [[9, 10, 'mean'], [11, 13, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming ( DIN | 0 °C ( 32 °F )', 'label': [[31, 32, 'mean'], [33, 35, 'unit'], [38, 40, 'mean'], [41, 43, 'unit'], [25, 28, 'measuring_condition']]}",Minimum film forming temperature
"{'data': 'MFT ( °C ) | approx. 4', 'label': [[6, 8, 'unit'], [21, 22, 'mean']]}",Minimum film forming temperature
"{'data': 'MFT ( °C ) | < 15', 'label': [[6, 8, 'unit'], [15, 17, 'max']]}",Minimum film forming temperature
"{'data': 'MFFT | °C | ca. 0 | <header> <Specification:> | <> | <> | <According to:> </header>', 'label': [[7, 9, 'unit'], [16, 17, 'mean']]}",Minimum film forming temperature
"{'data': 'film - forming temperature | 0 °C', 'label': [[29, 30, 'mean'], [31, 33, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature ( DIN ISO 2115 ) | ~ 5 °C ( 41 °F )', 'label': [[37, 49, 'method'], [56, 57, 'mean'], [58, 60, 'unit'], [63, 65, 'mean'], [66, 68, 'unit']]}",Minimum film forming temperature
"{'data': 'MFT ( °C ) | approx. 4', 'label': [[6, 8, 'unit'], [21, 22, 'mean']]}",Minimum film forming temperature
"{'data': 'MFFT | °C | ca. 0 | <header> <Specification:> | <> | <> | <According to:> </header>', 'label': [[7, 9, 'unit'], [16, 17, 'mean']]}",Minimum film forming temperature
"{'data': 'MFFT | < 0', 'label': [[9, 10, 'max']]}",Minimum film forming temperature
"{'data': 'Minimum film formation temperature, °C | < 10 <header> <Appearance> | <milky emulsion> </header>', 'label': [[36, 38, 'unit'], [43, 45, 'max']]}",Minimum film forming temperature
"{'data': 'minimum film - forming ( DIN | 0 °C ( 32 °F )', 'label': [[31, 32, 'mean'], [33, 35, 'unit'], [38, 40, 'mean'], [41, 43, 'unit'], [25, 28, 'measuring_condition']]}",Minimum film forming temperature
"{'data': 'minimum film - forming ( DIN 2115 ) | 0 °C ( 32 °F )', 'label': [[25, 33, 'method'], [38, 39, 'mean'], [40, 42, 'unit'], [45, 47, 'mean'], [48, 50, 'unit']]}",Minimum film forming temperature
"{'data': 'MFFT | °C | ca. 0 | <header> <Specification:> | <> | <> | <According to:> </header>', 'label': [[7, 9, 'unit'], [16, 17, 'mean']]}",Minimum film forming temperature
"{'data': 'MFFT | °C ca. 0', 'label': [[7, 9, 'unit'], [14, 15, 'mean']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature ( DIN ISO 2115 ) | ~ | 0 | °C', 'label': [[37, 49, 'method'], [58, 59, 'mean'], [62, 64, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming ( DIN | 0 °C ( 32 °F )', 'label': [[31, 32, 'mean'], [33, 35, 'unit'], [38, 40, 'mean'], [41, 43, 'unit'], [25, 28, 'measuring_condition']]}",Minimum film forming temperature
"{'data': 'MFFT : | 6 °C <header> <Density, g/cm³ :> | <> <approx. 1.0 > </header>', 'label': [[9, 10, 'mean'], [11, 13, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming ( DIN | 0 °C ( 32 °F )', 'label': [[31, 32, 'mean'], [33, 35, 'unit'], [38, 40, 'mean'], [41, 43, 'unit'], [25, 28, 'measuring_condition']]}",Minimum film forming temperature
"{'data': 'MFT ( °C ) | < 15', 'label': [[6, 8, 'unit'], [15, 17, 'max']]}",Minimum film forming temperature
"{'data': 'MFFT : | 6 °C', 'label': [[9, 10, 'mean'], [11, 13, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature | ~ | 0 | °C', 'label': [[41, 42, 'mean'], [45, 47, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature | 0 °C ( 32 °F )', 'label': [[37, 38, 'mean'], [39, 41, 'unit'], [44, 46, 'mean'], [47, 49, 'unit']]}",Minimum film forming temperature
"{'data': 'MFT ( °C ) | approx. 4', 'label': [[6, 8, 'unit'], [21, 22, 'mean']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature ( DIN ISO 2115 ) | ~ 0 °C ( 32 °F )', 'label': [[37, 49, 'method'], [56, 57, 'mean'], [58, 60, 'unit'], [63, 65, 'mean'], [66, 68, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature | ~ | 5 | °C', 'label': [[41, 42, 'mean'], [45, 47, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | | <header> <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <® > | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > < 60 – 120 nm> <~ 5 °C ( 41 °F ) > << 0 °C ( 32 °F ) > <~ 1.00 g/cm³> <~ 50 nm> <~ 0 °C ( 32 °F ) > <> <~ 1.10 g/cm³> <~ 100 – 200 nm> <~ 0 °C ( 32 °F ) > <> < 1.00 – 1.10 g/cm³> <~ 0 °C ( 32 °F ) > <~ 1.00 g/cm³> << 0 °C ( 32 °F ) > <~ 1.10 g/cm³> <~ 100 – 200 nm> <~ 0 °C ( 32 °F ) > <® D > | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> </header>', 'label': [[37, 49, 'method'], [91, 103, 'method'], [145, 157, 'method'], [199, 211, 'method']]}",Minimum film forming temperature
"{'data': 'minimum film - forming ( DIN 2115 ) | 0 °C ( 32 °F )', 'label': [[25, 33, 'method'], [38, 39, 'mean'], [40, 42, 'unit'], [45, 47, 'mean'], [48, 50, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature | ~ | 5 | °C', 'label': [[41, 42, 'mean'], [45, 47, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature | ~ | 5 | °C', 'label': [[41, 42, 'mean'], [45, 47, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | | <header> <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <® > | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > < 60 – 120 nm> <~ 5 °C ( 41 °F ) > << 0 °C ( 32 °F ) > <~ 1.00 g/cm³> <~ 50 nm> <~ 0 °C ( 32 °F ) > <> <~ 1.10 g/cm³> <~ 100 – 200 nm> <~ 0 °C ( 32 °F ) > <> < 1.00 – 1.10 g/cm³> <~ 0 °C ( 32 °F ) > <~ 1.00 g/cm³> << 0 °C ( 32 °F ) > <~ 1.10 g/cm³> <~ 100 – 200 nm> <~ 0 °C ( 32 °F ) > <® D > | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> </header>', 'label': [[37, 49, 'method'], [91, 103, 'method'], [145, 157, 'method'], [199, 211, 'method']]}",Minimum film forming temperature
"{'data': 'film - forming temperature | 0 °C', 'label': [[29, 30, 'mean'], [31, 33, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | ~ 5 °C ( 41 °F ) | <header> <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <® > | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > < 60 – 120 nm> <~ 5 °C ( 41 °F ) > << 0 °C ( 32 °F ) > <~ 1.00 g/cm³> <~ 50 nm> <~ 0 °C ( 32 °F ) > <> <~ 1.10 g/cm³> <~ 100 – 200 nm> <~ 0 °C ( 32 °F ) > <> < 1.00 – 1.10 g/cm³> <~ 0 °C ( 32 °F ) > <~ 1.00 g/cm³> << 0 °C ( 32 °F ) > <~ 1.10 g/cm³> <~ 100 – 200 nm> <~ 0 °C ( 32 °F ) > <® D > | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> </header>', 'label': [[37, 49, 'method'], [218, 219, 'mean'], [220, 222, 'unit'], [225, 227, 'mean'], [228, 230, 'unit'], [91, 103, 'method'], [145, 157, 'method'], [199, 211, 'method']]}",Minimum film forming temperature
"{'data': 'MFFT : | 6 °C <header> <Density, g/cm³ :> | <> <approx. 1.0 > </header>', 'label': [[9, 10, 'mean'], [11, 13, 'unit']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | minimum film - forming temperature ( DIN ISO 2115 ) | | <header> <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <® > | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <sensitivity to frost> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <> <density at 20 °C ( 68 °F ) ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <minimum film - forming temperature ( DIN ISO 2115 ) > <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <minimum film - forming temperature ( DIN ISO 2115 ) > <> <> <> <average particle size> <minimum film - forming temperature ( DIN ISO 2115 ) > <®> | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > < 60 – 120 nm> <~ 5 °C ( 41 °F ) > << 0 °C ( 32 °F ) > <~ 1.00 g/cm³> <~ 50 nm> <~ 0 °C ( 32 °F ) > <> <~ 1.10 g/cm³> <~ 100 – 200 nm> <~ 0 °C ( 32 °F ) > <> < 1.00 – 1.10 g/cm³> <~ 0 °C ( 32 °F ) > <~ 1.00 g/cm³> << 0 °C ( 32 °F ) > <~ 1.10 g/cm³> <~ 100 – 200 nm> <~ 0 °C ( 32 °F ) > <® D > | <density at 20 °C ( 68 °F ) ~ 1.00 g/cm³ ( DIN EN ISO 2811 ) > <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> <> </header>', 'label': [[37, 49, 'method'], [91, 103, 'method'], [145, 157, 'method'], [199, 211, 'method']]}",Minimum film forming temperature
"{'data': 'minimum film - forming temperature ( DIN ISO 2115 ) | ~ 0 °C ( 32 °F )', 'label': [[37, 49, 'method'], [56, 57, 'mean'], [58, 60, 'unit'], [63, 65, 'mean'], [66, 68, 'unit']]}",Minimum film forming temperature
"{'data': 'MFFT | °C ca. 0', 'label': [[7, 9, 'unit'], [14, 15, 'mean']]}",Minimum film forming temperature
"{'data': 'minimum film - forming ( DIN 2115 ) | 0 °C ( 32 °F )', 'label': [[25, 33, 'method'], [38, 39, 'mean'], [40, 42, 'unit'], [45, 47, 'mean'], [48, 50, 'unit']]}",Minimum film forming temperature
