text,label
"{'data': 'Hydroxyl value（solid mgKOH/g） | ： 65', 'label': [[21, 28, 'unit'], [34, 36, 'mean'], [15, 20, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl content ( supply form, calculated ) | approx. 2 | % | <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[55, 56, 'mean'], [59, 60, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( 100 % solid ) ： | 60', 'label': [[17, 28, 'measuring_condition'], [35, 37, 'mean']]}",Hydroxyl value
"{'data': 'OH content | approx. 0.8', 'label': [[21, 24, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl content solid resin ( calculated ) | approx. 5.0 | % | <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[54, 57, 'mean'], [60, 61, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content solid resin ( calculated ) | approx. 5.0 | % | <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[54, 57, 'mean'], [60, 61, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content solid resin ( calculated ) | approx. 5.0 | % | <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[54, 57, 'mean'], [60, 61, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | 65', 'label': [[21, 28, 'unit'], [32, 34, 'mean'], [15, 20, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | 65', 'label': [[21, 28, 'unit'], [32, 34, 'mean'], [15, 20, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl value | 120 - 130', 'label': [[17, 20, 'min'], [23, 26, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( supply form ) | approx. 1.1 | % | internal method <header> <Other data* Property Value> | <Other data* Property Value> | <Unit of measurement> | <Method> </header>', 'label': [[44, 47, 'mean'], [50, 51, 'unit'], [54, 69, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content | approx. 1.0 | % | <header> <Other data ** Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[21, 24, 'mean'], [27, 28, 'unit']]}",Hydroxyl value
"{'data': 'OH content, solvent - free | approx. 2.5 | % | DIN 53 240 / 2 <header> <Other data* Property> | <Value Unit of measurement> | <Value Unit of measurement> | <Method> </header>', 'label': [[12, 26, 'measuring_condition'], [47, 61, 'method'], [43, 44, 'unit'], [37, 40, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | ： 66 <header> <Appearance> | <： Milky white liquid> </header>', 'label': [[21, 28, 'unit'], [34, 36, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl content ( on solid resin, calculated ) | approx. 4.8 | % | internal method <header> <Other data* Property Value> | <Other data* Property Value> | <Unit of measurement> | <Method> </header>', 'label': [[19, 45, 'measuring_condition'], [58, 61, 'mean'], [64, 65, 'unit'], [68, 83, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl value | 120 - 130', 'label': [[17, 20, 'min'], [23, 26, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | ： 66 <header> <Appearance> | <： Milky white liquid> </header>', 'label': [[21, 28, 'unit'], [34, 36, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | 66', 'label': [[21, 28, 'unit'], [32, 34, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl content ( solvent free, calculated ) | Received RMFI DG ( SP ) approx. 3.9 | % | <header> <Other data* Property> | < 10 SH Value> | <Unit of measurement> | <Method> </header>', 'label': [[80, 83, 'mean'], [86, 87, 'unit'], [19, 43, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl content solid resin ( calculated ) | approx. 5.0 | % | <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[54, 57, 'mean'], [60, 61, 'unit']]}",Hydroxyl value
"{'data': 'OH content ( calculated on solid resin ) | approx. 3.3 | % | <header> <Property> | <Value> | <Unit of measurement 11 AM. NUL> | <Method> </header>', 'label': [[13, 38, 'measuring_condition'], [51, 54, 'mean'], [57, 58, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( 100 % solid ) ： | 60', 'label': [[17, 28, 'measuring_condition'], [35, 37, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl ( solid ) | ： 1.10 <header> <Appearance> | <： Milky white liquid> </header>', 'label': [[11, 16, 'measuring_condition'], [23, 27, 'mean']]}",Hydroxyl value
"{'data': 'OH content ( calculated on solid resin ) | approx. 2.1 | % | <header> <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> </header>', 'label': [[13, 38, 'measuring_condition'], [51, 54, 'mean'], [57, 58, 'unit']]}",Hydroxyl value
"{'data': 'OH content ( % , on | solids ) 3.9', 'label': [[13, 14, 'unit'], [22, 28, 'measuring_condition'], [31, 34, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl content, solid resin | approx. 3.5 | % | DIN 53240 / 2 <header> <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> </header>', 'label': [[18, 29, 'measuring_condition'], [40, 43, 'mean'], [46, 47, 'unit'], [50, 63, 'method']]}",Hydroxyl value
"{'data': 'OH content | approx. 1.0 | % | <header> <Other data ** Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[21, 24, 'mean'], [27, 28, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content solid resin ( calculated ) | approx. 5.0 | % | <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[54, 57, 'mean'], [60, 61, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( on solid resin, calculated ) | approx. 2.5 | % | internal method <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[20, 46, 'measuring_condition'], [59, 62, 'mean'], [65, 66, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | 65', 'label': [[21, 28, 'unit'], [32, 34, 'mean'], [15, 20, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl content, solid resin | approx. 3.5 | % | DIN 53240 / 2 <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[40, 43, 'mean'], [46, 47, 'unit'], [50, 63, 'method']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | ： 65', 'label': [[21, 28, 'unit'], [34, 36, 'mean'], [15, 20, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl ( solid ) | ： 1.10', 'label': [[23, 27, 'mean'], [11, 16, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | 65', 'label': [[21, 28, 'unit'], [32, 34, 'mean'], [15, 20, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( supply form ) | approx. 1.1 | % | internal method <header> <Other data* Property Value> | <Other data* Property Value> | <Unit of measurement> | <Method> </header>', 'label': [[44, 47, 'mean'], [50, 51, 'unit'], [54, 69, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | 65', 'label': [[21, 28, 'unit'], [32, 34, 'mean'], [15, 20, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl content, solid resin | approx. 3.5 | % | DIN 53240 / 2 <header> <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> </header>', 'label': [[18, 29, 'measuring_condition'], [40, 43, 'mean'], [46, 47, 'unit'], [50, 63, 'method']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 3.9 | Solid fraction <header> <Parameter index> | <AQUAPAC - 8238 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl content solid resin ( calculated ) | approx. 5.0 | % | <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[54, 57, 'mean'], [60, 61, 'unit']]}",Hydroxyl value
"{'data': 'hydroxyl content ( calculated on solids ) | 120 mg KOH/g ( 3.6 % ) <header> <appearance> | <milky white dispersion> </header>', 'label': [[44, 47, 'mean'], [48, 56, 'unit'], [59, 64, 'measuring_condition'], [19, 39, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content | approx. 0.8', 'label': [[21, 24, 'mean']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 1.0 | Solid fraction <header> <Parameter index> | <AQUAPUD - 8112 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'hydroxyl content ( calculated on solids ) | 120 mg KOH/g ( 3.6 % ) <header> <appearance> | <milky white dispersion> </header>', 'label': [[44, 47, 'mean'], [48, 56, 'unit'], [59, 64, 'measuring_condition'], [19, 39, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl value： | 120 - 130', 'label': [[18, 21, 'min'], [24, 27, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( solvent free, calculated ) | approx. 3.9 | % | <header> <Other data* Property> | <Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': [[57, 60, 'mean'], [63, 64, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( 100 % solid ) ： | 60', 'label': [[17, 28, 'measuring_condition'], [35, 37, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl content, solvent - free, calculated | approx. 3.8 | % | <header> <Other data* Property Value> | <Other data* Property Value> | <Unit of measurement> | <Method> </header>', 'label': [[55, 58, 'mean'], [61, 62, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | 66', 'label': [[21, 28, 'unit'], [32, 34, 'mean']]}",Hydroxyl value
"{'data': 'OH content, solvent - free | approx. 2.5 | % | DIN 53 240 / 2 <header> <Other data* Property> | <Value Unit of measurement> | <Value Unit of measurement> | <Method> </header>', 'label': [[12, 26, 'measuring_condition'], [47, 61, 'method'], [43, 44, 'unit'], [37, 40, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl ( solid ) | ： 1.10', 'label': [[23, 27, 'mean'], [11, 16, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content | approx. 0.8', 'label': [[21, 24, 'mean']]}",Hydroxyl value
"{'data': 'OH content ( calculated on solid resin ) | approx. 3.3 | % | <header> <Property> | <Value> | <Unit of measurement 11 AM. NUL> | <Method> </header>', 'label': [[13, 38, 'measuring_condition'], [51, 54, 'mean'], [57, 58, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( solvent free, calculated ) | approx. 3.9 | % | <header> <Other data* Property> | <Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': [[57, 60, 'mean'], [63, 64, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl ( solid ) | ： 1.10 <header> <Appearance> | <： Milky white liquid> </header>', 'label': [[11, 16, 'measuring_condition'], [23, 27, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl value： | 120 - 130', 'label': [[18, 21, 'min'], [24, 27, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl content ( solvent free, calculated ) | approx. 3.9 | % | <header> <Other data** Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[56, 59, 'mean'], [62, 63, 'unit']]}",Hydroxyl value
"{'data': 'OH content ( calculated on solid resin ) | approx. 2.1 | % | <header> <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> </header>', 'label': [[13, 38, 'measuring_condition'], [51, 54, 'mean'], [57, 58, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( 100 % solid ) ： | 60', 'label': [[17, 28, 'measuring_condition'], [35, 37, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl content solid resin ( calculated ) | approx. 5.0 | % | <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[54, 57, 'mean'], [60, 61, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | 65', 'label': [[21, 28, 'unit'], [32, 34, 'mean'], [15, 20, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( solvent free, calculated ) | approx. 3.9 | % | <header> <Other data* Property> | <Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': [[57, 60, 'mean'], [63, 64, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value： | 120 - 130', 'label': [[18, 21, 'min'], [24, 27, 'max']]}",Hydroxyl value
"{'data': 'hydroxyl content ( calculated on solids ) | 120 mg KOH/g ( 3.6 % ) <header> <appearance> | <milky white dispersion> </header>', 'label': [[44, 47, 'mean'], [48, 56, 'unit'], [59, 64, 'measuring_condition'], [19, 39, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 1.0 | Solid fraction <header> <Parameter index> | <AQUAPUD - 8112 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 3.9 | Solid fraction <header> <Parameter index> | <AQUAPAC - 8238 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 3.9 | Solid fraction <header> <Parameter index> | <AQUAPAC - 8238 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH - value ( on solids ) | about 94 mg KOH / g', 'label': [[13, 22, 'measuring_condition'], [33, 35, 'mean'], [36, 46, 'unit']]}",Hydroxyl value
"{'data': 'OH content | approx. 0.8', 'label': [[21, 24, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl content ( solvent free, calculated ) | approx. 3.9 | % | <header> <Other data** Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[56, 59, 'mean'], [62, 63, 'unit']]}",Hydroxyl value
"{'data': 'OH Content, % ( As Supplied ) | Approximately 1.5 <header> <Property> | <Value> </header>', 'label': [[12, 13, 'unit'], [46, 49, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl content, solvent - free, calculated | approx. 3.8 | % | <header> <Other data* Property Value> | <Other data* Property Value> | <Unit of measurement> | <Method> </header>', 'label': [[55, 58, 'mean'], [61, 62, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl ( solid ) | ： 1.10', 'label': [[23, 27, 'mean'], [11, 16, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH Content, % ( As Supplied ) | Approximately 1.5 <header> <Property> | <Value> </header>', 'label': [[12, 13, 'unit'], [46, 49, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( solvent free, calculated ) | approx. 3.9 | % | <header> <Other data* Property> | <Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': [[57, 60, 'mean'], [63, 64, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl ( solid ) | ： 1.10', 'label': [[23, 27, 'mean'], [11, 16, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content ( calculated on solid resin ) | approx. 2.1 | % | <header> <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> </header>', 'label': [[13, 38, 'measuring_condition'], [51, 54, 'mean'], [57, 58, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( supply form ) | approx. 1.1 | % | internal method <header> <Other data* Property Value> | <Other data* Property Value> | <Unit of measurement> | <Method> </header>', 'label': [[44, 47, 'mean'], [50, 51, 'unit'], [54, 69, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl ( solid ) | ： 1.10', 'label': [[23, 27, 'mean'], [11, 16, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content | approx. 1.0 | % | <header> <Other data ** Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[21, 24, 'mean'], [27, 28, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( solvent free, calculated ) | approx. 3.9 | % | <header> <Other data* Property> | <Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': [[57, 60, 'mean'], [63, 64, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | 65', 'label': [[21, 28, 'unit'], [32, 34, 'mean'], [15, 20, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content ( calculated on solid resin ) | approx. 2.1 | % | <header> <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> </header>', 'label': [[13, 38, 'measuring_condition'], [51, 54, 'mean'], [57, 58, 'unit']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 1.0 | Solid fraction <header> <Parameter index> | <AQUAPUD - 8112 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'hydroxyl content ( calculated on solids ) | 120 mg KOH/g ( 3.6 % )', 'label': [[19, 39, 'measuring_condition'], [44, 47, 'mean'], [48, 56, 'unit'], [59, 64, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 1.0 | Solid fraction <header> <Parameter index> | <AQUAPUD - 8112 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl value | 120 - 130', 'label': [[17, 20, 'min'], [23, 26, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( supply form ) | approx. 1.1 | % | internal method <header> <Other data* Property Value> | <Other data* Property Value> | <Unit of measurement> | <Method> </header>', 'label': [[44, 47, 'mean'], [50, 51, 'unit'], [54, 69, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl content solid resin ( calculated ) | approx. 5.0 | % | <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[54, 57, 'mean'], [60, 61, 'unit']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 1.0 | Solid fraction <header> <Parameter index> | <AQUAPUD - 8112 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( on solid resin, calculated ) | approx. 2.5 | % | internal method <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[20, 46, 'measuring_condition'], [59, 62, 'mean'], [65, 66, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content ( supply form, calculated ) | approx. 2 | % | <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[55, 56, 'mean'], [59, 60, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | ： 65', 'label': [[21, 28, 'unit'], [34, 36, 'mean'], [15, 20, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 3.9 | Solid fraction <header> <Parameter index> | <AQUAPAC - 8238 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | ： 66 <header> <Appearance> | <： Milky white liquid> </header>', 'label': [[21, 28, 'unit'], [34, 36, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl value | 120 - 130', 'label': [[17, 20, 'min'], [23, 26, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl value ( 100 % solid ) ： | 60', 'label': [[17, 28, 'measuring_condition'], [35, 37, 'mean']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 1.0 | Solid fraction <header> <Parameter index> | <AQUAPUD - 8112 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl value | 120 - 130', 'label': [[17, 20, 'min'], [23, 26, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( solvent free, calculated ) | approx. 3.9 | % | <header> <Other data* Property> | <Value> | <Unit of measurement Method> | <Unit of measurement Method> </header>', 'label': [[57, 60, 'mean'], [63, 64, 'unit']]}",Hydroxyl value
"{'data': 'OH content ( calculated on solid resin ) | approx. 3.3 | % | <header> <Property> | <Value> | <Unit of measurement 11 AM. NUL> | <Method> </header>', 'label': [[13, 38, 'measuring_condition'], [51, 54, 'mean'], [57, 58, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content, solid resin | approx. 3.5 | % | DIN 53240 / 2 <header> <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> | <Other data** Property Value Unit of measurement Method> </header>', 'label': [[18, 29, 'measuring_condition'], [40, 43, 'mean'], [46, 47, 'unit'], [50, 63, 'method']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | ： 65', 'label': [[21, 28, 'unit'], [34, 36, 'mean'], [15, 20, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl value： | 120 - 130', 'label': [[18, 21, 'min'], [24, 27, 'max']]}",Hydroxyl value
"{'data': 'Hydroxyl content ( solvent free, calculated ) | approx. 3.9 | % | <header> <Other data** Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[56, 59, 'mean'], [62, 63, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content, ( on solid resin, calculated ) | approx. 2.5 | % | internal method <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[20, 46, 'measuring_condition'], [59, 62, 'mean'], [65, 66, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | 66', 'label': [[21, 28, 'unit'], [32, 34, 'mean']]}",Hydroxyl value
"{'data': 'Hydroxyl content, solid resin | approx. 3.5 | % | DIN 53240 / 2 <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[40, 43, 'mean'], [46, 47, 'unit'], [50, 63, 'method']]}",Hydroxyl value
"{'data': 'hydroxyl content ( calculated on solids ) | 120 mg KOH/g ( 3.6 % ) <header> <appearance> | <milky white dispersion> </header>', 'label': [[44, 47, 'mean'], [48, 56, 'unit'], [59, 64, 'measuring_condition'], [19, 39, 'measuring_condition']]}",Hydroxyl value
"{'data': 'Hydroxyl value | | | 25 - 75 | mgKOH/g | 044 D | 4629 <header> <Property> | <> | <> | <Value> | <Unit> | <Method STM*> | <ISO> </header>', 'label': [[21, 23, 'min'], [26, 28, 'max'], [31, 38, 'unit'], [41, 46, 'method'], [49, 53, 'method']]}",Hydroxyl value
"{'data': 'Hydroxyl content, solid resin | approx. 3.5 | % | DIN 53240 / 2 <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[40, 43, 'mean'], [46, 47, 'unit'], [50, 63, 'method']]}",Hydroxyl value
"{'data': 'Hydroxyl content solid resin ( calculated ) | approx. 5.0 | % | <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[54, 57, 'mean'], [60, 61, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value（solid mgKOH/g） | ： 66 <header> <Appearance> | <： Milky white liquid> </header>', 'label': [[21, 28, 'unit'], [34, 36, 'mean']]}",Hydroxyl value
"{'data': 'OH - value ( on solids ) | about 94 mg KOH / g', 'label': [[13, 22, 'measuring_condition'], [33, 35, 'mean'], [36, 46, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl value： | 120 - 130', 'label': [[18, 21, 'min'], [24, 27, 'max']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 1.0 | Solid fraction <header> <Parameter index> | <AQUAPUD - 8112 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 1.0 | Solid fraction <header> <Parameter index> | <AQUAPUD - 8112 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content | approx. 1.0 | % | <header> <Other data ** Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[21, 24, 'mean'], [27, 28, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content solid resin ( calculated ) | approx. 5.0 | % | <header> <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> | <Other data* Property Value Unit of measurement Method> </header>', 'label': [[54, 57, 'mean'], [60, 61, 'unit']]}",Hydroxyl value
"{'data': 'Hydroxyl content ( supply form, calculated ) | approx. 2 | % | <header> <Other data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[55, 56, 'mean'], [59, 60, 'unit']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 3.9 | Solid fraction <header> <Parameter index> | <AQUAPAC - 8238 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
"{'data': 'OH content ( % , on solids ) | 1.0 | Solid fraction <header> <Parameter index> | <AQUAPUD - 8112 > | <Detection method> </header>', 'label': [[13, 14, 'unit'], [17, 26, 'measuring_condition'], [31, 34, 'mean'], [37, 51, 'measuring_condition']]}",Hydroxyl value
